video_id,channel_name,title,published_at,view_count,like_count,comment_count,clickbait_score,clickbait_level,engagement_rate_%
VKDm_O3NMZ4,KanalZero,BYŁY DOWÓDCA ODDZIAŁU BOJOWEGO GROM OSTRO O PIS-OWSKIEJ CZYSTCE W WOJSKU. (FILM KW TRZASKOWSKIEGO),2025-05-23T17:21:31Z,32557,743,417,9,3. Wysoka manipulacja algorytmiczna,2.28
Xz80d74jriM,KanalZero,POSEŁ PO PRZEPRASZA ZA SŁOWA KOLEGI,2025-05-23T17:00:54Z,51712,705,106,2,1. Rzetelny / Neutralny,1.36
92N_t1g5P28,KanalZero,MAZUREK I STANOWSKI OCENIAJĄ NAWROCKIEGO I TRZASKOWSKIEGO,2025-05-23T16:30:05Z,112058,2281,41,2,1. Rzetelny / Neutralny,2.04
2ptYhzlDrAY,KanalZero,"TUSK ZE SŁUŻBAMI WJEŻDŻA DO KAMPANII, NAWROCKI STADIONOWYM HULIGANEM. MAZUREK KOMENTUJE",2025-05-23T15:54:27Z,425645,19170,4200,4,2. Lekki marketing newsowy,4.5
p1x3FRdF1ds,KanalZero,NAWIEDZONA LALKA RUSZYŁA W ŚWIAT,2025-05-23T15:42:58Z,30659,836,26,2,1. Rzetelny / Neutralny,2.73
o14J-7cqSs4,KanalZero,STANOWSKI UNIKA KONFRONTACJI,2025-05-23T13:45:04Z,693813,16342,444,2,1. Rzetelny / Neutralny,2.36
zvbE-3sXAVk,KanalZero,DEBATA TRZASKOWSKI - NAWROCKI. CZY ZASKOCZĄ NAS JAK WAŁĘSA Z KWAŚNIEWSKIM?,2025-05-23T13:17:45Z,191817,4087,278,3,2. Lekki marketing newsowy,2.13
OK2oUveNclQ,KanalZero,TAJEMNICA NAWROCKIEGO WYJAŚNIONA,2025-05-23T11:30:28Z,135287,2283,220,7,3. Wysoka manipulacja algorytmiczna,1.69
Tp_-qa3D9FE,KanalZero,PROŚCIEJ SIĘ NIE DA TEGO WYJAŚNIĆ,2025-05-23T10:45:03Z,1828432,29660,1125,2,1. Rzetelny / Neutralny,1.62
9ZoN8DolgUE,KanalZero,"JAN ROKITA KOMENTUJE: TRZASKOWSKI TROCHĘ WYGRYWA, MENTZEN ZDOBYWA RZĄD DUSZ",2025-05-23T10:00:12Z,320551,15916,1631,2,1. Rzetelny / Neutralny,4.97
a5xj4YM9j84,KanalZero,"DZIENNIK NARODOWY #15: PRZEGRYW STANOWSKI, TATUAŻ NAWROCKIEGO, TRZASKOWSKI KOKIETUJE BRAUNA",2025-05-23T08:07:10Z,432543,17138,961,2,1. Rzetelny / Neutralny,3.96
sQlw6e6HnQc,KanalZero,7:00 PROFESOR ZYBERTOWICZ VS PROWADZĄCY - GORĄCA DYSKUSJA,2025-05-23T07:48:19Z,95359,1730,200,4,2. Lekki marketing newsowy,1.81
EFBQiVvOujc,KanalZero,"NAWROCKI, MENTZEN I USTAWKI. ZERO KAMPANII: STEPAN, PRZYDACZ, KWIATKOWSKI",2025-05-22T20:30:25Z,122445,2264,583,2,1. Rzetelny / Neutralny,1.85
65_LPKkDvks,KanalZero,KTO STOI ZA HEJTERSKIMI SPOTAMI PRZECIWKO MENTZENOWI I NAWROCKIEMU?,2025-05-22T20:10:16Z,369009,17137,1382,5,2. Lekki marketing newsowy,4.64
M5HqLOdsNU8,KanalZero,TAK ZMIENIAMY WARSZAWĘ (FILM KW RAFAŁA TRZASKOWSKIEGO),2025-05-22T19:41:51Z,86057,1691,1773,4,2. Lekki marketing newsowy,1.96
aC68L-Bny8E,KanalZero,MENTZEN O WSPÓŁPRACY Z BRAUNEM,2025-05-22T17:30:01Z,484322,8036,515,1,1. Rzetelny / Neutralny,1.66
G6YTNfBHa-E,KanalZero,JAK ZROBIĆ WYBORCÓW W BALONA. Z PODRĘCZNIKA PLATFORMY O. (FILM KW KAROLA NAWROCKIEGO),2025-05-22T16:55:57Z,266731,15023,1562,4,2. Lekki marketing newsowy,5.63
ZN366TSJ2yo,KanalZero,CÓŻ SZKODZI OBIECAĆ - POLITYK WRESZCIE POWIEDZIAŁ PRAWDĘ,2025-05-22T16:15:03Z,90547,2011,44,2,1. Rzetelny / Neutralny,2.22
F1k92YiAv-0,KanalZero,DZIECI WYGRYWAJĄ Z SOLORZEM-ŻAKIEM W SĄDZIE. TWÓRCA POLSATU ZAPOWIADA ODWOŁANIE,2025-05-22T16:13:44Z,93055,3043,154,2,1. Rzetelny / Neutralny,3.27
nd0yXiixkWE,KanalZero,NAWROCKI U MENTZENA. JAK MU POSZŁO?,2025-05-22T15:15:10Z,627802,12081,1130,4,2. Lekki marketing newsowy,1.92
Nrn78lsGkLI,KanalZero,"NAWROCKI U MENTZENA LIVE PO SPOTKANIU - STANOWSKI, MAZUREK",2025-05-22T14:46:55Z,1178424,32314,3112,2,1. Rzetelny / Neutralny,2.74
hnZGd62pQNM,KanalZero,"USTAWKI, PODATEK KATASTRALNY, PAN JERZY. CO NAWROCKI MÓWIŁ U MENTZENA? SKRÓT WYPOWIEDZI",2025-05-22T14:25:01Z,347406,8681,1320,3,2. Lekki marketing newsowy,2.5
ixOfiU5KkIM,KanalZero,"ABORCJA, UKRAIŃCY, EDUKACJA, MIESZKANIA. CO O TYM MÓWIĄ TRZASKOWSKI I NAWROCKI?",2025-05-22T11:01:14Z,92657,3068,425,3,2. Lekki marketing newsowy,3.31
pXRvHq0scOs,KanalZero,ROMAN GIERTYCH PODEJMIE WYZWANIE?,2025-05-22T09:30:30Z,131428,4031,94,3,2. Lekki marketing newsowy,3.07
5NzZyOq-UPA,KanalZero,7:00 JAKIE SĄ KOMPETENCJE PREZYDENTA? CZY PRAWO ŁASKI ZAWSZE DZIAŁA?,2025-05-22T08:13:20Z,87694,2227,130,3,2. Lekki marketing newsowy,2.54
0CvEHrKIZG4,KanalZero,"STANOWSKI VS WYBORCZA, CZUCHNOWSKI I ONET",2025-05-22T08:07:42Z,1414415,81512,6470,4,2. Lekki marketing newsowy,5.76
oUinCLG3RZg,KanalZero,MAZUREK & STANOWSKI LIVE. DLACZEGO BUDCE PRZESZKADZA DRES NAWROCKIEGO?,2025-05-21T21:12:39Z,779887,21176,944,3,2. Lekki marketing newsowy,2.72
GC48weXaAIU,KanalZero,KŁAMSTWO MIGRACYJNE PIS (FILM KW RAFAŁA TRZASKOWSKIEGO),2025-05-21T20:56:59Z,107814,2432,2155,9,3. Wysoka manipulacja algorytmiczna,2.26
D7BOLdZM2nM,KanalZero,"ZERO KAMPANII. ŚLUBOWSKI, ZIEMIEC, MIZIOŁEK, GIEŁZAK",2025-05-21T18:52:07Z,135309,3639,271,2,1. Rzetelny / Neutralny,2.69
yDL0M_ULuvU,KanalZero,ZWYCIĘZCY I PRZEGRANI 1 TURY WYBORÓW,2025-05-21T16:54:17Z,293505,6145,125,2,1. Rzetelny / Neutralny,2.09
GnDkVXJvoqU,KanalZero,POLACY MOGĄ WYGRAĆ MISTRZOSTWO ŚWIATA! (FILM KW KAROLA NAWROCKIEGO),2025-05-21T16:36:49Z,238318,12807,2262,5,2. Lekki marketing newsowy,5.37
icrFWkLRYZE,KanalZero,"CÓŻ SZKODZI OBIECAĆ - POWIEDZIAŁ WITEK, A POMYŚLELI TRZASKOWSKI I NAWROCKI. MAZUREK KOMENTUJE",2025-05-21T15:18:29Z,597192,24468,2119,2,1. Rzetelny / Neutralny,4.1
99d5vBZcUMw,KanalZero,MENTZEN ZAINSPIROWAŁ SIĘ STANOWSKIM,2025-05-21T13:53:33Z,815973,11802,203,2,1. Rzetelny / Neutralny,1.45
wNr_-lFoNV4,KanalZero,KOGO SZANUJE MENTZEN? NAJLEPSZE FRAGMENTY PROGRAMU STANOWSKI & MAZUREK. GOŚĆ: SŁAWOMIR MENTZEN,2025-05-21T12:31:10Z,449707,11462,1086,3,2. Lekki marketing newsowy,2.55
u2e1PGEgTHk,KanalZero,W RZĄDOWYCH KOMISJACH ZAROBI KILKASET TYSIĘCY. WCZEŚNIEJ SUCHANOW POMAGAŁA W PRZEMYCIE MIGRANTÓW,2025-05-21T10:31:23Z,233415,16461,2022,2,1. Rzetelny / Neutralny,7.05
f2TeNRptlUU,KanalZero,MAJTCZAK U STONOGI OBCIĄŻA ŚLEDCZYCH. KIEDY EKSTRADYCJA? | DROGOWE ZERO,2025-05-21T08:52:08Z,323854,8940,1612,3,2. Lekki marketing newsowy,2.76
teaVFHZLP_0,KanalZero,MENTZEN WICEPREMIEREM W RZĄDZIE TUSKA?,2025-05-21T08:10:07Z,697196,11118,665,5,2. Lekki marketing newsowy,1.59
WRhhFjoHqwM,KanalZero,"7:00 NAJWIĘKSZE WPADKI SZTABÓW, PAŁAC PREZYDENCKI BYŁ KIEDYŚ… PIWIARNIĄ",2025-05-21T07:57:25Z,100172,1852,85,2,1. Rzetelny / Neutralny,1.85
msJE2AdnscM,KanalZero,MAZUREK & STANOWSKI LIVE: SŁAWOMIR MENTZEN,2025-05-20T21:29:38Z,1915462,65260,3914,2,1. Rzetelny / Neutralny,3.41
HBuN0wgVx4Y,KanalZero,HISTORII TEJ HULAJNOGI I TAK NIE ZROZUMIESZ,2025-05-20T20:45:53Z,439499,8624,185,2,1. Rzetelny / Neutralny,1.96
P5ir6T9qfaI,KanalZero,MENTZEN WYBIERA: TRZASKOWSKI CZY NAWROCKI,2025-05-20T20:09:26Z,1120786,18533,1512,2,1. Rzetelny / Neutralny,1.65
nR2h6Stvfbg,KanalZero,"ZERO KAMPANII: MENTZEN STAWIA WARUNKI, BIEJAT POPIERA TRZASKOWSKIEGO. PINKWART, MICHNIK, WRÓBLEWSKI",2025-05-20T18:56:24Z,133519,2966,303,2,1. Rzetelny / Neutralny,2.22
8TeyvLTEQjI,KanalZero,MENTZEN STAWIA WARUNKI ZA POPARCIE. TRZASKOWSKIEGO I NAWROCKIEGO ZAPRASZA NA ROZMOWĘ,2025-05-20T16:40:18Z,838628,26522,3470,2,1. Rzetelny / Neutralny,3.16
3OtBfI0Sdq4,KanalZero,DEBATA W TVP W LIKWIDACJI - USTALONO KOMPROMIS: NAWROCKI I TRZASKOWSKI BĘDĄ SOBIE ZADAWAĆ PYTANIA,2025-05-20T16:00:04Z,289534,7868,685,2,1. Rzetelny / Neutralny,2.72
IrBxLgvYMl4,KanalZero,100 LAT WARGA!,2025-05-20T14:30:11Z,67560,836,36,3,2. Lekki marketing newsowy,1.24
jc-3ClvDrT8,KanalZero,POLACY PAMIĘTAJĄ O OBŁAWIE AUGUSTOWSKIEJ. KIM BYŁ PŁK MAKSYMILIAN SCHNEPF?,2025-05-20T13:40:42Z,355513,21928,1773,3,2. Lekki marketing newsowy,6.17
NI2osUNOi3Y,KanalZero,PLAN KANAŁU ZERO DO KOŃCA WYBORÓW PREZYDENCKICH,2025-05-20T11:38:26Z,210403,5402,118,4,2. Lekki marketing newsowy,2.57
kQWAb036R6o,KanalZero,"WYBORCY SĄ GŁUPI, BO GŁOSUJĄ ŹLE?",2025-05-20T10:01:11Z,119409,3339,340,3,2. Lekki marketing newsowy,2.8
HLXPlo1FaWg,KanalZero,JEDNAK AMERYKANIE WYBIORĄ NAM PREZYDENTA? JAKUB DYMEK PODSUMOWUJE I TURĘ WYBORÓW | LEWE SKRZYDŁO,2025-05-20T10:00:23Z,243140,8995,1170,7,3. Wysoka manipulacja algorytmiczna,3.7
rH4eP1j6gAM,KanalZero,"PO CO POLITYCE HOŁOWNIA? ZALEWSKI: NIE JEST POTRZEBNY, WIDAĆ TO PO WYBORACH",2025-05-20T08:34:08Z,220108,8589,967,3,2. Lekki marketing newsowy,3.9
2dJTNkvtxxI,KanalZero,PO CO PRZYCHODZIĆ DO SEJMU?,2025-05-20T08:21:15Z,431442,9900,228,3,2. Lekki marketing newsowy,2.29
tnHVj5Aq-dw,KanalZero,7:00 BARTEK URBANIAK Z ORB ANALIZUJE DLA NAS WYBORY PREZYDENCKIE,2025-05-20T07:54:30Z,105903,2401,136,2,1. Rzetelny / Neutralny,2.27
JrLb_AjSyIc,KanalZero,"TRZASKOWSKI I NAWROCKI W II TURZE, HOŁOWNIA PRZEGRYWA Z KRETESEM – MAZUREK & STANOWSKI LIVE",2025-05-19T20:10:36Z,1011156,31749,2053,2,1. Rzetelny / Neutralny,3.14
MjCQ3_LcPds,KanalZero,GROUND ZERO #69: NAWROCKI I TRZASKOWSKI W DRUGIEJ TURZE. CO TO OZNACZA DLA POLSKI?,2025-05-19T17:53:56Z,155563,3651,131,3,2. Lekki marketing newsowy,2.35
Awa9oHnVVps,KanalZero,"MAZUREK O WYBORACH PREZYDENKICH: WYGRAŁA PRAWICA, A KAMPANIA NIE BYŁA POTRZEBNA",2025-05-19T17:00:24Z,932962,27910,3678,2,1. Rzetelny / Neutralny,2.99
Xmww5XZG9zs,KanalZero,"BARCELONA - JAKI TO MISTRZ? CITY W SZOKU. LECH Z TYTUŁEM? RUDZKI, KOWAL, TWARO, ORŁOWSKI",2025-05-19T16:05:19Z,69093,1359,157,3,2. Lekki marketing newsowy,1.97
1UsDJJ_mtAo,KanalZero,DLACZEGO POPULARNA STRATEGIA PONIOSŁA KLĘSKĘ | NAUKOWE ZERO #60,2025-05-19T15:30:02Z,120836,5257,547,2,1. Rzetelny / Neutralny,4.35
_2wQoBgpgRU,KanalZero,"WYBORCZY MARATON W KANALE ZERO, ANALIZY, KOMENTARZE, GOŚCIE W STUDIU",2025-05-19T14:24:19Z,852762,13785,151,2,1. Rzetelny / Neutralny,1.62
BzquVg1hyUs,KanalZero,JOANNA SENYSZYN KOMENTUJE WYNIKI WYBORÓW,2025-05-19T13:55:00Z,595637,22056,1991,2,1. Rzetelny / Neutralny,3.7
EHKdVAiX_TA,KanalZero,JOANNA SENYSZYN Z WŁASNYM FORMATEM NA KANALE ZERO?,2025-05-19T11:00:19Z,1072159,15096,521,3,2. Lekki marketing newsowy,1.41
rUGbowC-KW0,KanalZero,PO I PIS PONIOSŁY PORAŻKĘ?,2025-05-19T09:37:00Z,145337,2211,189,5,2. Lekki marketing newsowy,1.52
F8YMxQJ8wvo,KanalZero,NOC WYBORCZA W KANALE ZERO,2025-05-19T05:17:20Z,367936,6576,177,2,1. Rzetelny / Neutralny,1.79
jCNI8qSZMgQ,KanalZero,MARATON WYBORCZY W KANALE ZERO,2025-05-19T04:05:24Z,2915811,44330,302,2,1. Rzetelny / Neutralny,1.52
wjTNWEQM4ww,KanalZero,JOANNA SENYSZYN KOMENTUJE WYNIK WYBORÓW,2025-05-18T22:40:00Z,1239939,20359,429,2,1. Rzetelny / Neutralny,1.64
5vlgVCxuhgk,KanalZero,ROZMOWY Z KANDYDATAMI W KANALE ZERO PRZED II TURĄ?,2025-05-18T21:10:09Z,367512,7041,243,3,2. Lekki marketing newsowy,1.92
sqGeKt4irV0,KanalZero,RADOŚĆ W SZTABIE TRZASKOWSKIEGO?,2025-05-18T20:55:01Z,102697,1617,185,3,2. Lekki marketing newsowy,1.57
bk_IAyHrUxM,KanalZero,MAREK JAKUBIAK KOMENTUJE WYNIK WYBORÓW PREZYDENCKICH,2025-05-18T20:30:12Z,639231,17988,782,2,1. Rzetelny / Neutralny,2.81
_mw6srDzafg,KanalZero,RYSZARD PETRU KOMENTUJE WYNIKI WYBORÓW,2025-05-18T20:14:27Z,138009,1198,392,2,1. Rzetelny / Neutralny,0.87
2RA9eChp7tI,KanalZero,STANOWSKI REAGUJE NA WYNIK WYBORÓW PREZYDENCKICH,2025-05-18T19:54:50Z,742766,33640,1051,2,1. Rzetelny / Neutralny,4.53
ODA4VLEeiog,KanalZero,WYJĄTKOWY PUCHAR POLSKI,2025-05-18T13:00:40Z,42257,541,12,2,1. Rzetelny / Neutralny,1.28
Ls5zZ7S0pvY,KanalZero,WOLNE CIĘŻARY CZY MASZYNY DO ĆWICZEŃ?,2025-05-18T11:00:35Z,58118,547,38,3,2. Lekki marketing newsowy,0.94
jbgrjV8RnRM,KanalZero,DZIWACZNE NAZEWNICTWO ROŚLIN I ZWIERZĄT. ZWYKŁY CZŁOWIEK TEGO NIE OGARNIA | GATUNEK ZERO #61,2025-05-18T10:01:07Z,43052,2124,135,3,2. Lekki marketing newsowy,4.93
Z6GMoj6whq4,KanalZero,"JUSTYNA STECZKOWSKA NA EUROWIZJI. WIDZOWIE ZACHWYCENI, JURY CHYBA OGŁUCHŁO",2025-05-18T09:15:55Z,426600,15256,3441,2,1. Rzetelny / Neutralny,3.58
HvN6vdV2ga0,KanalZero,DZISIEJSZY WIECZÓR PRZEJDZIE DO HISTORII,2025-05-18T08:00:20Z,81856,1908,65,2,1. Rzetelny / Neutralny,2.33
WvfzJ-GKzFU,KanalZero,CISZA WYBORCZA ODPALIŁA KOSMITÓW I DZIKIE ŚWINIE | TELEKAMMELA #8,2025-05-18T07:00:25Z,67637,3500,219,2,1. Rzetelny / Neutralny,5.17
m0YEQV_NxH8,KanalZero,Z PUTINEM NIE DA SIĘ DOGADAĆ,2025-05-18T06:30:20Z,92579,1210,110,4,2. Lekki marketing newsowy,1.31
S_PwZW1bOeQ,KanalZero,"NOWY WOKULSKI? TOMASZ SCHUCHARDT NIE POTWIERDZA, NIE ZAPRZECZA, OMAWIAMY GTA VI | ZERO KULTURY #31",2025-05-17T18:00:24Z,35653,852,59,3,2. Lekki marketing newsowy,2.39
q4AmA8l-bRw,KanalZero,"OSTRA POLITYKA TRUMPA - INTERPRETUJE PRAWO TAK, JAK CHCE | NIEPOPRAWNIK #61",2025-05-17T17:09:20Z,21413,766,175,4,2. Lekki marketing newsowy,3.58
ortwMIYtKFU,KanalZero,"DEWELOPERZY PODNIEŚLI CENY, BO... MUSIELI. TO WINA PAŃSTWA I NAS SAMYCH | GOSPODARCZE ZERO #62",2025-05-17T17:01:02Z,84375,2719,1192,3,2. Lekki marketing newsowy,3.22
GE0Mvd--LhU,KanalZero,BOLESŁAW “CIEMNY” BIERUT - KRWAWA MARIONETKA STALINA W WARSZAWIE,2025-05-17T15:00:32Z,255024,9765,1144,2,1. Rzetelny / Neutralny,3.83
KCbn65m7NtE,KanalZero,JAK DZIAŁA BIZNES JEDNEGO Z NAJBOGATSZYCH LUDZI NA ŚWIECIE | BIZNESOWE ZERO #35,2025-05-17T13:00:38Z,69678,1820,180,2,1. Rzetelny / Neutralny,2.61
DiqgZoV0_hA,KanalZero,PRZYGODĘ ZE SPORTEM NAJLEPIEJ ZACZĄĆ W DOMU. SIŁOWNIA? DOPIERO POTEM,2025-05-17T11:00:22Z,45866,1472,284,3,2. Lekki marketing newsowy,3.21
jxBc2DPv8hA,KanalZero,ŚWIAT OD ZERA LIVE JUŻ W NIEDZIELĘ,2025-05-17T10:01:14Z,39439,694,32,2,1. Rzetelny / Neutralny,1.76
ToZJIR9TNlU,KanalZero,PIELĘGNIARKI: DLACZEGO JEST ICH TAK MAŁO W POLSCE? | ZERO ZNIECZULENIA #53,2025-05-17T09:00:41Z,31064,1310,266,3,2. Lekki marketing newsowy,4.22
73FpfbO3ex8,KanalZero,ROSJA TAK NAPRAWDĘ NIE CHCE POKOJU. NEGOCJACJE W STAMBULE NIE MOGŁY SIĘ UDAĆ,2025-05-17T07:00:06Z,168031,4839,694,4,2. Lekki marketing newsowy,2.88
3jK_mywOR-0,KanalZero,TVP SIĘ NIE ZMIENIA,2025-05-16T21:55:00Z,169749,4968,106,2,1. Rzetelny / Neutralny,2.93
psRpxZiWo6s,KanalZero,POZNAJCIE KRZYSZTOFA JAKUBA STANOWSKIEGO,2025-05-16T21:45:06Z,134458,2607,99,2,1. Rzetelny / Neutralny,1.94
p4G88OxoYvY,KanalZero,"MAZUREK & STANOWSKI #56: TRZASKOWSKI NICZYM DUDA. HOŁOWNIA, MENTZEN I PROBLEM Z WIADREM",2025-05-16T21:30:09Z,1252383,40286,2977,2,1. Rzetelny / Neutralny,3.22
zvoUIcfYscg,KanalZero,POZNAJCIE MARKA JAKUBIAKA,2025-05-16T21:15:03Z,50840,1481,78,2,1. Rzetelny / Neutralny,2.91
JE5Je0Vqxwc,KanalZero,POZNAJCIE ARTURA BARTOSZEWICZA,2025-05-16T20:45:01Z,30061,412,56,2,1. Rzetelny / Neutralny,1.37
koyoVCyMiK4,KanalZero,ASY KAMPANII - PROGRAM SPECJALNY,2025-05-16T20:30:49Z,314634,6968,393,2,1. Rzetelny / Neutralny,2.21
5yE47fa5JBk,KanalZero,KANAŁ ZERO POGRĄŻYŁ SŁAWOMIRA MENTZENA?,2025-05-16T20:30:01Z,233518,1961,455,3,2. Lekki marketing newsowy,0.84
4Pwwm-cnHwo,KanalZero,POZNAJCIE KAROLA NAWROCKIEGO,2025-05-16T20:00:03Z,32434,542,57,2,1. Rzetelny / Neutralny,1.67
Tfb6Loab0lY,KanalZero,ORĘDZIE 4.0 KRZYSZTOFA JAKUBA STANOWSKIEGO,2025-05-16T18:00:06Z,1210004,67563,5876,2,1. Rzetelny / Neutralny,5.58
w3mQmtbFZ94,KanalZero,JEDYNY TAK SZCZERY WWYWIAD Z DONALDEM TUSKIEM,2025-05-16T17:30:12Z,532048,13688,350,4,2. Lekki marketing newsowy,2.57
RsLo6cP9XZ8,KanalZero,ALFABET STANOWSKIEGO: WSZYSCY KANDYDACI NA PREZYDENTA,2025-05-16T17:20:45Z,2391140,69586,5723,2,1. Rzetelny / Neutralny,2.91
5lUAoIsACcY,KanalZero,STANOWSKI - MOWA KOŃCOWA,2025-05-16T17:15:00Z,29093,693,18,2,1. Rzetelny / Neutralny,2.38
3sllIm7_524,KanalZero,JAK ROZWIĄZAĆ PROBLEMY ZWYKŁYCH LUDZI?,2025-05-16T17:00:08Z,33256,487,33,3,2. Lekki marketing newsowy,1.46
UVRYoLnEOdw,KanalZero,KTO CHWALI TRZASKOWSKIEGO? A KTO OPLUWA NAWROCKIEGO I MENTZENA?,2025-05-16T16:30:08Z,466819,19219,463,3,2. Lekki marketing newsowy,4.12
Us6jEIRVXPI,KanalZero,KOGO KUKIZ CHCE NA PREZYDENTA POLSKI?,2025-05-16T16:00:56Z,120272,2127,84,3,2. Lekki marketing newsowy,1.77
4ZVjQ-7pgNg,KanalZero,KTO TU JEST BŁAZNEM?,2025-05-16T15:30:04Z,431277,7898,205,3,2. Lekki marketing newsowy,1.83
wizspVn4wzs,KanalZero,POZNAJCIE MARKA WOCHA,2025-05-16T15:01:30Z,19974,284,14,2,1. Rzetelny / Neutralny,1.42
7_GEGH543Sc,KanalZero,NAWROCKI - MOWA KOŃCOWA,2025-05-16T14:30:10Z,19523,532,17,2,1. Rzetelny / Neutralny,2.72
fNzUmtlBkkc,KanalZero,CZY KUKIZ WRÓCI DO MUZYKI?,2025-05-16T14:00:58Z,28775,448,11,3,2. Lekki marketing newsowy,1.56
KrnWQQRgq7c,KanalZero,NA KOGO ZAGŁOSUJE STANOWSKI,2025-05-16T13:30:14Z,1452223,24074,627,2,1. Rzetelny / Neutralny,1.66
avCu_x_-bfA,KanalZero,PARTIA ZERO - CZY TO MOŻLIWE?,2025-05-16T13:00:12Z,76257,1374,37,3,2. Lekki marketing newsowy,1.8
JQARdGjADnY,KanalZero,POZNAJCIE MAGDALENĘ BIEJAT,2025-05-16T12:45:01Z,22840,251,58,2,1. Rzetelny / Neutralny,1.1
7SydUqB-bpI,KanalZero,STANOWSKI SZCZERZE O ZANDBERGU,2025-05-16T12:30:09Z,1021522,17401,595,2,1. Rzetelny / Neutralny,1.7
62cizMMrKf4,KanalZero,JAKI BYŁ CEL KUKIZA W WYBORACH W 2015,2025-05-16T12:00:17Z,19213,338,11,3,2. Lekki marketing newsowy,1.76
WrIBoC1n8-Y,KanalZero,ILE STANOWSKI ZAROBIŁ NA WSPÓŁPRACY Z TVP?,2025-05-16T11:30:26Z,469088,5951,109,3,2. Lekki marketing newsowy,1.27
X7Ef00GokkM,KanalZero,HOŁOWNIA SKŁAMAŁ W SPRAWIE ZNAKU POLSKI WALCZĄCEJ,2025-05-16T11:00:54Z,325393,15634,1576,2,1. Rzetelny / Neutralny,4.8
4DjztQdzLdE,KanalZero,WSTYD! TACY LUDZIE NIE POWINNI ZAJMOWAĆ WYSOKICH STANOWISK,2025-05-16T11:00:08Z,81374,3729,131,3,2. Lekki marketing newsowy,4.58
RdYLhJZqk7I,KanalZero,MACIAK - MOWA KOŃCOWA,2025-05-16T10:30:31Z,26427,235,63,2,1. Rzetelny / Neutralny,0.89
_-NFIP7CgdU,KanalZero,KUKIZ BYŁ WYMAZANY Z INTERNETU NA CZAS KAMPANII WYBORCZEJ,2025-05-16T10:00:59Z,20604,314,5,2,1. Rzetelny / Neutralny,1.52
GIKaYQYAKfI,KanalZero,ZBIERANIE PODPISÓW TO ŚCIEMA. NIE MOGLI TEGO ZROBIĆ TAK SZYBKO,2025-05-16T09:30:18Z,691117,12861,197,4,2. Lekki marketing newsowy,1.86
hV4ZfQw-IYo,KanalZero,TRZASKOWSKI - MOWA KOŃCOWA,2025-05-16T09:01:09Z,21377,290,66,2,1. Rzetelny / Neutralny,1.36
ysOqXRSnOD0,KanalZero,KUKIZ POPIERA KAŻDEGO KTO ...,2025-05-16T08:30:37Z,23450,308,13,2,1. Rzetelny / Neutralny,1.31
DS5FtQcWXMU,KanalZero,"DZIENNIK NARODOWY #14: SCHNEPF VS STANOWSKI, KOPERTA TRZASKOWSKIEGO, TUSK GOŚCIEM W STUDIU",2025-05-16T08:10:01Z,467992,19990,1473,6,3. Wysoka manipulacja algorytmiczna,4.27
gSGCzXO5fa0,KanalZero,7:00 MARTIN STANKIEWICZ OCENIA SPOTY WYBORCZE - „GRZEGORZ BRAUN JAK JAMES BOND”,2025-05-16T08:05:12Z,61953,1114,65,2,1. Rzetelny / Neutralny,1.8
v5g4foZq4i0,KanalZero,STANOWSKI SZCZERZE O NAWROCKIM,2025-05-16T08:01:07Z,2316565,55331,1382,2,1. Rzetelny / Neutralny,2.39
cK76rTsV3zs,KanalZero,KUKIZ TO FRAJER,2025-05-16T07:30:17Z,607996,11791,322,2,1. Rzetelny / Neutralny,1.94
gK8etVhTYsA,KanalZero,GODZINA ZERO #105: ROBERT MAZUREK I PAWEŁ KUKIZ,2025-05-15T20:12:12Z,448395,14255,995,3,2. Lekki marketing newsowy,3.18
KOxNzUZR7R8,KanalZero,NIELEGALNA KAMPANIA W INTERNECIE - TROPY PROWADZĄ DO PO,2025-05-15T20:06:26Z,1085429,52606,4908,2,1. Rzetelny / Neutralny,4.85
V6ZM2Pte0Ww,KanalZero,"STANOWSKI: MILION ZŁOTYCH DLA MNIE OD TVP, ONET I SCHNEPF",2025-05-15T16:33:08Z,1999025,178051,15224,3,2. Lekki marketing newsowy,8.91
-vGyGAGq1xw,KanalZero,STANOWSKI WSPOMINA ROZMOWĘ Z BRAUNEM,2025-05-15T16:30:00Z,1129495,19334,550,2,1. Rzetelny / Neutralny,1.71
hrGuRRs_zm4,KanalZero,JAN ROKITA: PRAWDZIWE CELE NAWROCKIEGO I TRZASKOWSKIEGO,2025-05-15T14:39:11Z,474656,23664,2356,2,1. Rzetelny / Neutralny,4.99
BRHBGRq2nCI,KanalZero,SEBASTIAN M. WRACA DO POLSKI I STANIE PRZED SĄDEM,2025-05-15T14:00:18Z,55351,815,84,2,1. Rzetelny / Neutralny,1.47
DYZquml73cQ,KanalZero,"""NOWY"" ZANDBERG PODOBA SIĘ MŁODYM WYBORCOM. MA TAK WYSOKIE POPARCIE, JAK MENTZEN",2025-05-15T12:30:14Z,168137,7190,1642,4,2. Lekki marketing newsowy,4.28
t5zOu4PzgtI,KanalZero,STANOWSKI MÓGŁ KUPIĆ PODPISY?,2025-05-15T12:01:36Z,2234654,27939,288,5,2. Lekki marketing newsowy,1.25
D679fyy-XfU,KanalZero,ZANDBERG - MOWA KOŃCOWA,2025-05-15T11:00:21Z,42602,888,123,2,1. Rzetelny / Neutralny,2.08
